Mood,track_acousticness,track_danceability,track_energy,track_instrumentalness,track_liveness,track_speechiness,track_tempo,track_valence
Exciting,0.070054469,0.584100043,0.289042903,0.54234377,0.048400934,0.031627349,0.2951567,0.431018014
Exciting,0.006697027,0.541896775,0.410702906,0.630579664,0.058992414,0.028997036,0.23631632,0.282540455
Angry,0.102929885,0.514035171,0.397845239,0.618244963,0.274177655,0.069452728,0.289965921,0.143486274
Exciting,0.127963686,0.551506676,0.17968739,0.565457957,0.064546097,0.060275215,0.215341048,0.522746932
Cheerful Instrumental,0.435515619,0.390185689,0.370144229,0.531994832,0.085703006,0.225087974,0.402863491,0.133219474
Exciting,0.002861046,0.395995595,0.391469249,0.537793493,0.05791752,0.032414637,0.447495252,0.442777756
Happy,0.052388138,0.52217899,0.322568797,0.036975912,0.072744782,0.027284838,0.274407621,0.733369573
Happy,0.099274857,0.398616463,0.37296493,0.052377976,0.236275019,0.019836059,0.397880054,0.689111918
Happy,0.273493986,0.535025897,0.318257395,0.218394699,0.041794502,0.03183225,0.410510785,0.564522044
Cheerful Instrumental,0.35283765,0.242480307,0.240791784,0.349837834,0.182166708,0.034127633,0.522625564,0.573458643
Happy,0.054990192,0.61957355,0.458908249,0.000135682,0.0877936,0.028449394,0.388703019,0.492849646
Exciting,0.039319706,0.381308873,0.364392651,0.543718073,0.114758941,0.019420864,0.285063057,0.574315615
Happy,0.318845805,0.535008354,0.517562165,0.009314712,0.138943532,0.034978053,0.42114634,0.382430447
Happy,0.018284073,0.379419376,0.427910843,0.020023027,0.098940343,0.029462173,0.420024534,0.696505706
Exciting,0.047767587,0.327792099,0.446707514,0.546816364,0.092111408,0.030573348,0.408645535,0.4640091
Happy,0.022199751,0.46947578,0.384402708,0.065314446,0.079624665,0.029477044,0.412223716,0.670768863
Angry,0.08874238,0.137034439,0.473649446,0.709200251,0.081366934,0.028484449,0.387258073,0.297719332
Angry,0.107126909,0.113307673,0.512597139,0.695260139,0.136436038,0.033213278,0.38000615,0.255773571
Sober,0.449680521,0.047205354,0.042735305,0.706325567,0.080712411,0.035833673,0.534969111,0.029094261
Angry,0.174457613,0.21257645,0.23015106,0.638586134,0.525784533,0.03392587,0.363358114,0.232345808
Exciting,0.141067594,0.347909412,0.458871566,0.619413665,0.056030402,0.070302063,0.326118248,0.387798498
Cheerful Vocals,0.385456955,0.342930824,0.248103673,0.224362323,0.64676399,0.092711674,0.285595489,0.336843592
Angry,0.023010571,0.314368584,0.451477456,0.555074278,0.219682932,0.193057252,0.495661158,0.239774648
Cheerful Instrumental,0.50610399,0.318129271,0.497905079,0.572796299,0.057001417,0.020803334,0.22013348,0.120444016
Exciting,0.000671687,0.21853304,0.438473616,0.573568968,0.072306892,0.022709478,0.459668317,0.462561798
Angry,0.025889663,0.201177726,0.542647963,0.597417162,0.138607298,0.02507257,0.383692043,0.37473053
Angry,0.284251605,0.285010275,0.595050816,0.575764707,0.219375758,0.040024745,0.316617086,0.049047052
Sober,0.490531817,0.129232384,0.23951986,0.604900634,0.080830449,0.0270763,0.535538595,0.159168819
Exciting,0.191215177,0.195478715,0.495522534,0.541884719,0.049973732,0.020940866,0.359772612,0.503657593
Cheerful Instrumental,0.464568416,0.220963493,0.526975201,0.52659523,0.055893651,0.0222737,0.206405069,0.366227596
Cheerful Instrumental,0.417034878,0.262125769,0.516321705,0.619747005,0.161245516,0.023024615,0.278849658,0.049093358
Exciting,0.085096933,0.2045866,0.532060672,0.532367212,0.075725359,0.01932004,0.368086123,0.492751905
Exciting,0.006127506,0.341652826,0.579196177,0.525617878,0.059467064,0.025729768,0.243385022,0.456134644
Exciting,0.171775422,0.225296559,0.596119001,0.592512558,0.055923334,0.02604796,0.193180132,0.414947215
Cheerful Instrumental,0.543016309,0.24244107,0.536219519,0.311010474,0.246836024,0.410503375,0.180281458,0.012421017
Sober,0.57418015,0.344971712,0.280008124,0.620033132,0.040749263,0.045046455,0.275643949,0.093791078
Cheerful Vocals,0.772945248,0.364684182,0.089803851,0.108673325,0.353267182,0.193099201,0.203121204,0.215274803
Sober,0.658941022,0.281151192,0.140219713,0.597391755,0.053115721,0.038572325,0.315825133,0.078470642
Sober,0.661921446,0.300187185,0.124831624,0.618494932,0.10267444,0.123131953,0.19681352,0.095862702
Sober,0.822573406,0.249151073,0.176730078,0.393291671,0.053877217,0.117757626,0.217825112,0.105676313
Cheerful Instrumental,0.486227839,0.266889454,0.37058616,0.692170811,0.07899299,0.067075626,0.20215458,0.155924561
Sober,0.494401683,0.324182087,0.306008383,0.662585894,0.07549698,0.024332983,0.308087141,0.128849443
Cheerful Instrumental,0.455959663,0.350087936,0.16811423,0.48592213,0.050608355,0.069453151,0.439240651,0.452591668
Cheerful Instrumental,0.529722161,0.361834355,0.217619798,0.575092857,0.058684961,0.018672537,0.268139596,0.36699963
Cheerful Instrumental,0.402269602,0.363547282,0.298015945,0.587190816,0.105799591,0.017795752,0.230226446,0.45595123
Angry,0.012518119,0.128955573,0.681434617,0.521004784,0.111847922,0.06240822,0.476917874,0.059659295
Angry,0.0098894,0.16050111,0.811572924,0.235957386,0.111051604,0.075165357,0.479746581,0.108055649
Exciting,0.009898947,0.281758613,0.422280925,0.542207765,0.04910287,0.2330581,0.423162267,0.46087979
Exciting,0.019799134,0.445364484,0.346510578,0.451593629,0.044843992,0.076859185,0.541832357,0.419227221
Exciting,0.002143201,0.450182314,0.394593796,0.478634035,0.051714241,0.104118621,0.345223016,0.529001424
Exciting,0.147432807,0.495123599,0.336610543,0.536234611,0.046941421,0.047125373,0.251592217,0.51433358
Cheerful Instrumental,0.488075273,0.152924901,0.589166412,0.547208888,0.132081081,0.044954887,0.268279375,0.0200424
Cheerful Vocals,0.50271445,0.411509719,0.563267697,0.007873716,0.295932077,0.037846444,0.282931127,0.302567792
Exciting,0.037281405,0.460539436,0.384465025,0.455311773,0.072923135,0.207942073,0.381089406,0.487446955
Exciting,0.08440361,0.417849282,0.510434797,0.451715087,0.031363428,0.080957923,0.306568572,0.502160997
Exciting,0.067495154,0.502849767,0.362515238,0.547837812,0.055685366,0.0827003,0.298302156,0.460563323
Exciting,0.087253178,0.483993945,0.44318107,0.535665038,0.083702878,0.169607727,0.404571817,0.274479403
Exciting,0.000734284,0.438759407,0.306566169,0.550669007,0.032932199,0.157518286,0.492406943,0.376708554
Exciting,0.11638606,0.355074425,0.415297392,0.49878044,0.066951338,0.232319656,0.38865737,0.479179643
Exciting,0.010722725,0.433665766,0.465899294,0.525826898,0.078875671,0.051324646,0.315148511,0.458354419
Exciting,0.09398182,0.540262839,0.282295506,0.539154769,0.070151732,0.057294558,0.432452596,0.365630532
Exciting,0.17572495,0.356772786,0.536046679,0.497462281,0.098455958,0.131909398,0.352098102,0.394908115
Exciting,0.282328728,0.451941003,0.359547374,0.478782402,0.044896045,0.132646988,0.290083389,0.503759531
Exciting,0.167835783,0.497137791,0.467567849,0.528169017,0.039341944,0.066035878,0.283438732,0.375309103
Exciting,0.184021022,0.398461574,0.496576465,0.545790128,0.055010025,0.125413423,0.391037856,0.302033696
Exciting,0.081373385,0.450070895,0.483463299,0.470098531,0.050026024,0.08598389,0.294366466,0.489425911
Cheerful Instrumental,0.361342913,0.451957424,0.409273745,0.48576722,0.081518177,0.280773134,0.141203895,0.395314672
Exciting,0.165759521,0.429190906,0.462870638,0.501526976,0.049175785,0.1648607,0.391309999,0.373924577
Exciting,0.128940568,0.547129573,0.183391123,0.607098977,0.052758476,0.065620981,0.365571949,0.375619048
Cheerful Vocals,0.486796413,0.600957979,0.228930301,0.130598188,0.104622378,0.340846347,0.451149435,0.041903507
Exciting,0.020047508,0.397177604,0.321771112,0.616111222,0.089204534,0.099066769,0.475572167,0.338788728
Happy,0.014822714,0.363442119,0.813576844,0.225352201,0.096858618,0.212609621,0.300359094,0.100991034
Angry,0.216494421,0.262476465,0.616453987,0.3565411,0.058922126,0.042505715,0.565061806,0.229185076
Happy,0.060828403,0.391168035,0.542454865,0.27030132,0.280854374,0.054285156,0.403166881,0.481246089
Exciting,0.14624,0.355403641,0.529336587,0.487236389,0.068738202,0.046502427,0.288320603,0.494660901
Cheerful Instrumental,0.530280178,0.202276313,0.550072222,0.408471194,0.25773614,0.17793836,0.24001351,0.229701105
Cheerful Instrumental,0.482769502,0.468479779,0.393224828,0.361641473,0.027965703,0.200702693,0.291934907,0.368456703
Exciting,0.011127178,0.31600333,0.571787085,0.516027423,0.119700359,0.053354882,0.350170188,0.408655393
Angry,0.050488626,0.201343886,0.65770909,0.451083109,0.199733089,0.461710947,0.218836468,0.141048271
Exciting,0.243384255,0.409614256,0.441465802,0.453200098,0.209736322,0.019956811,0.283365527,0.498010303
Happy,0.395483398,0.45484469,0.414567683,1.43E-05,0.408195681,0.018158352,0.206271783,0.505313109
Cheerful Instrumental,0.571342614,0.363171146,0.433657805,0.404353901,0.093697318,0.022388836,0.219817715,0.364023202
Exciting,0.134268767,0.315249484,0.529859899,0.50170319,0.090560506,0.018920135,0.349198936,0.468650172
Cheerful Vocals,0.60532278,0.359322655,0.228339982,0.010960149,0.063749906,0.026067127,0.35392388,0.567632479
Exciting,0.268467595,0.393822151,0.401811582,0.510514069,0.046984603,0.017465494,0.288535814,0.514768481
Cheerful Instrumental,0.455007202,0.234505992,0.488886214,0.41991528,0.06946181,0.018303121,0.386600487,0.409898683
Cheerful Instrumental,0.433810287,0.306586738,0.483520985,0.461055594,0.059612265,0.018688887,0.257783137,0.448434345
Cheerful Instrumental,0.436284333,0.359293043,0.332109085,0.537239687,0.108020977,0.014912111,0.218753156,0.471060207
Cheerful Vocals,0.599163255,0.544340034,0.3729105,4.31E-05,0.060167151,0.0326899,0.321475259,0.312410021
Cheerful Instrumental,0.510535118,0.374258921,0.359526729,0.290680354,0.053819719,0.028913708,0.235217627,0.571375288
Happy,0.094027919,0.419588939,0.411983651,0.114600617,0.057439517,0.024311628,0.358814199,0.706825339
Sober,0.603904903,0.275491074,0.217862529,0.618389821,0.073469488,0.018444762,0.32895545,0.124835173
Happy,1.49E-05,0.181401514,2.76E-05,2.51E-05,0.464725511,0.695811531,0.516556629,0.011800482
Angry,0.307466277,0.322272735,0.350588388,0.767418704,0.185011416,0.028697305,0.169310909,0.161375786
Cheerful Instrumental,0.443608169,0.196289016,0.396079729,0.657113241,0.181958941,0.041156108,0.356754066,0.118021632
Cheerful Instrumental,0.536129386,0.128629884,0.544237178,0.515432119,0.187903075,0.067334328,0.306744628,0.014883382
Sober,0.608160817,0.329614876,0.280217456,0.57955636,0.068946387,0.028170195,0.241815881,0.207521016
Cheerful Vocals,0.697977625,0.279932075,0.345175767,0.096737915,0.331616292,0.03772008,0.334696624,0.287309476
Sober,0.63596565,0.259634631,0.249602421,0.635917316,0.096731389,0.023323011,0.134190659,0.183131896
Cheerful Instrumental,0.568932074,0.115035092,0.483668789,0.60136768,0.103065155,0.040257898,0.20478814,0.115426738
Sober,0.616883315,0.155274132,0.439263151,0.564882993,0.211528307,0.045990335,0.181552684,0.058985555
Cheerful Vocals,0.746680596,0.306108861,0.337759221,0.251652268,0.225111107,0.032506197,0.317003364,0.138320287
Cheerful Vocals,0.692288531,0.195184531,0.586076927,0.110704177,0.075686911,0.105885767,0.231589744,0.237326558
Cheerful Instrumental,0.35300031,0.273752911,0.47123305,0.475751737,0.34662087,0.054758017,0.270102844,0.394904809
Happy,0.072543497,0.609818964,0.294525602,0.000201197,0.069698947,0.093631691,0.240450289,0.681668337
Happy,0.042389795,0.586871167,0.504388536,0.04231084,0.061426901,0.086894746,0.290567025,0.549394375
Exciting,2.07E-06,0.203552247,0.249560388,0.806450212,0.149244668,0.05040423,0.324841496,0.339981759
Angry,0.385250841,0.152387668,0.534999888,0.612210027,0.180872505,0.060201569,0.352842987,0.080601024
Cheerful Instrumental,0.596194123,0.050137153,0.504963257,0.586124287,0.064719486,0.033843273,0.172948052,0.090907951
Cheerful Instrumental,0.305564646,0.337140654,0.371541159,0.706389765,0.075253792,0.021395952,0.196241689,0.3336246
Cheerful Instrumental,0.569426777,0.220152313,0.381394699,0.560377209,0.062644083,0.018605785,0.357269295,0.189445946
Angry,0.163482487,0.219049684,0.584840524,0.645577856,0.058494155,0.057641049,0.38517498,0.106666227
Angry,0.000622601,0.14202408,0.662181586,0.647477167,0.070764156,0.0589526,0.336281793,0.023435428
Sober,0.571172633,0.14508291,0.380646276,0.602983698,0.067366483,0.022342552,0.361224224,0.093335268
Angry,0.043269278,0.122073929,0.433059574,0.548239687,0.579102311,0.031524056,0.396459569,0.039811231
Angry,0.01875697,0.180855543,0.311131204,0.690950748,0.324852793,0.028576655,0.425899247,0.32401814
Angry,0.283499924,0.138563272,0.510389595,0.652011144,0.088138411,0.03427351,0.452932747,0.026848015
Angry,0.23347774,0.160012211,0.357765868,0.733658678,0.110901111,0.02868806,0.463389083,0.160565445
Angry,0.322769736,0.227492834,0.353944919,0.635356814,0.439575115,0.029481698,0.333958769,0.097403846
Cheerful Instrumental,0.504670384,0.094828827,0.451109904,0.585741159,0.104870817,0.040825522,0.417074104,0.055740706
Angry,0.002686824,0.17684779,0.387773517,0.736743491,0.097050041,0.036016349,0.444523286,0.259309713
Exciting,0.001401193,0.174515714,0.311448069,0.729351013,0.086257742,0.031771708,0.27790887,0.504882484
Exciting,0.000454874,0.21682024,0.288386867,0.70733656,0.092268871,0.025263359,0.423055276,0.425874669
Cheerful Instrumental,0.538007495,0.215983603,0.359661316,0.568770697,0.075412535,0.018433415,0.182361954,0.414439292
Cheerful Instrumental,0.342028943,0.210145716,0.447801375,0.606569732,0.123350818,0.038096884,0.45258629,0.22113553
Sober,0.754012151,0.411284847,0.059289087,0.331089055,0.073832781,0.046026762,0.280866093,0.25043919
Cheerful Vocals,0.842425088,0.356091323,0.02689144,0.014232339,0.076879138,0.043133788,0.331312812,0.212259575
Cheerful Vocals,0.776620526,0.3979428,0.124068623,0.04234876,0.088733143,0.052633098,0.370504477,0.270921141
Cheerful Vocals,0.851891995,0.323954215,0.081569568,0.035173817,0.091327922,0.040560814,0.356983415,0.15498315
Sober,0.67124349,0.297875017,0.110377873,0.565980775,0.072938576,0.024049601,0.320404076,0.140099778
Cheerful Vocals,0.911204672,0.300904613,0.006082118,0.000321403,0.104209404,0.041735132,0.205226604,0.156224146
Cheerful Instrumental,0.477934037,0.318539367,0.3650212,0.475629308,0.065367608,0.028780971,0.362197409,0.417564104
Cheerful Instrumental,0.483572021,0.409287946,0.402692429,0.489584734,0.056522185,0.025663685,0.195970202,0.393102239
Cheerful Instrumental,0.463155163,0.398292741,0.390990742,0.455993891,0.07484203,0.037939683,0.222923611,0.45750444
Cheerful Instrumental,0.34792287,0.339951857,0.441040837,0.469010569,0.072020091,0.021145989,0.344469014,0.473921439
Cheerful Instrumental,0.467663575,0.436791936,0.252159419,0.456879343,0.059894224,0.151289266,0.256870619,0.475102308
Exciting,0.198030843,0.402132535,0.51970174,0.47081941,0.048642308,0.039623811,0.280922129,0.473771075
Exciting,0.05228336,0.334617523,0.536242044,0.377691488,0.205242275,0.033409158,0.373214028,0.522074612
Happy,0.001128775,0.236903379,0.695449672,0.133285357,0.084994662,0.055922231,0.281844429,0.593862451
Cheerful Instrumental,0.437869568,0.320000342,0.465790786,0.457883,0.054320982,0.050566007,0.328654981,0.407099911
Cheerful Instrumental,0.496014115,0.458877537,0.328452972,0.519341371,0.067171458,0.033922711,0.247945979,0.314109256
Cheerful Instrumental,0.475144691,0.393981144,0.316611713,0.46626985,0.039260198,0.037400553,0.245092423,0.488216521
Exciting,0.00532199,0.45340018,0.506791826,0.481041362,0.139250762,0.074597073,0.341774197,0.405457897
Angry,0.017831121,0.309648542,0.517993827,0.668840555,0.140246842,0.027922612,0.3278822,0.245313988
Angry,0.000554059,0.370176948,0.531351491,0.639947045,0.130506816,0.022216389,0.357359344,0.160844005
Angry,0.000243483,0.159686748,0.561651792,0.607031005,0.093063088,0.023420363,0.449090065,0.282257981
Cheerful Instrumental,0.384562005,0.564470973,0.304018608,0.521556207,0.051272454,0.043042791,0.330388807,0.235367977
Angry,7.31E-05,0.254943702,0.628939504,0.628753857,0.04199391,0.026875335,0.350309495,0.137495007
Happy,0.35118166,0.566849816,0.387639787,0.012259316,0.083168492,0.128115197,0.235486143,0.571098596
Cheerful Vocals,0.651993013,0.288676223,0.46422732,0.020810841,0.324067034,0.163041912,0.122123906,0.359325335
Happy,0.344525372,0.472266407,0.509657669,9.48E-06,0.056547095,0.025640063,0.219763506,0.588527641
Cheerful Vocals,0.484452714,0.623387186,0.346059301,4.72E-05,0.068784269,0.086158334,0.255557541,0.423642245
Happy,0.376042152,0.465538528,0.437960092,0.177391443,0.083934687,0.038039881,0.296588798,0.567567118
Angry,0.260449202,0.097123454,0.584117954,0.580303457,0.345144039,0.045928799,0.344880869,0.067902036
Angry,4.01E-05,0.20684503,0.588493188,0.596775101,0.400502843,0.062619401,0.272637407,0.126868066
Angry,0.348784615,0.084535247,0.608417544,0.598544314,0.13040075,0.082776732,0.344394895,0.017654826
Angry,0.149940996,0.214651751,0.611102761,0.583059851,0.32704245,0.065268976,0.296133126,0.138294312
Angry,0.263304138,0.418571058,0.498496638,0.596705338,0.07359967,0.024074602,0.366280376,0.103707427
Angry,0.138899981,0.32511172,0.59976896,0.586395179,0.065129897,0.03998981,0.360085841,0.189536678
Exciting,0.145005058,0.43281544,0.570025633,0.499342188,0.108699515,0.035972491,0.309695227,0.329168265
Exciting,0.072898887,0.517387869,0.524079014,0.510454117,0.020370717,0.041599251,0.294892165,0.320416095
Cheerful Instrumental,0.480866108,0.394094706,0.506109274,0.489262651,0.096014481,0.151156741,0.191938396,0.221416172
Angry,0.051001356,0.454320953,0.451594229,0.580862828,0.050241191,0.039239194,0.444072646,0.219972622
